"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nit1",763.681347088617,-0.154004510682997,0.0571778055568929,14.3364163687428,0.000770702451453321,0.00951703546609371
"Zfp451",1103.66471567481,-0.155152723369634,0.0428455803137257,14.335153716765,0.000771189169563388,0.00951703546609371
"Meg3",59539.2013909336,-0.410092666442228,0.109635648423837,14.3239236082558,0.000775531618725493,0.00956213985215794
"Rhoc",415.780755473288,0.22819147618606,0.0749295587577338,14.3139255281975,0.00077941823892234,0.00960154904068371
"Slc25a44",3832.84302012178,-0.10441961605809,0.0283328027890216,14.3115742595945,0.000780335088573574,0.00960433664768254
"Scn3a",2264.06235952699,-0.212211889653914,0.0560784682721542,14.3083185979425,0.000781606376525505,0.00961147788215448
"Nrsn1",14470.6677440202,0.117507486320106,0.0356928618649803,14.3007125051015,0.000784584521279916,0.00963957731622003
"Pcdh1",4140.23519183303,-0.26087443137333,0.0696186794405979,14.2970014893604,0.000786041675496747,0.00964895641907216
"Nsun2",2186.67804141771,0.124077102841706,0.03649550864442,14.2788999368813,0.000793188255077787,0.00972809722365243
"Nrp1",1331.7868095319,-0.203550760338792,0.0603896038116826,14.2707956084981,0.000796408905016451,0.00975899123433374
"Tmem196",1218.34434832101,-0.210570474259009,0.0683947887888208,14.2195518730555,0.000817078048940841,0.0100034520287581
"Rac1",8947.22116435939,0.0711638919895488,0.0231134409237341,14.2102673052743,0.000820879975187412,0.010040926604591
"Ldlrad4",1383.59337557732,-0.190768557723408,0.0551611617313908,14.2074322423016,0.000822044423524827,0.010040926604591
"Arl5b",773.001225147633,-0.260115941820222,0.0715036083184087,14.2067988147276,0.000822304817560334,0.010040926604591
"Shank1",19461.5425918946,-0.159105920565764,0.0424575297757109,14.2019999534784,0.000824280249931044,0.0100562190491587
"Bnip3l",5100.09674458419,0.116188433426956,0.0342723269025876,14.1879142062087,0.000830106042651053,0.0101133774129848
"Hipk2",1231.63687937695,-0.27429912811203,0.0760802744797405,14.1859716170424,0.000830912711847002,0.0101133774129848
"Mrpl48",1002.44130075888,0.237786063574967,0.067932278058487,14.1840163709325,0.000831725428471304,0.0101133774129848
"Pnma3",546.497672330684,-0.238062337163258,0.0646782377732103,14.1836591127187,0.000831874012112063,0.0101133774129848
"Trpm2",1101.62524812251,-0.205262090147432,0.0568458216455849,14.1798786393073,0.000833447937981858,0.0101236628134949
"Thada",480.097327545627,-0.260525451686959,0.0712166714473529,14.1678494932706,0.000838475876757108,0.0101758485985496
"Pop4",1031.89879428245,0.2932067668377,0.0785883699303467,14.1504325966856,0.000845809586844722,0.0102528443821214
"Apc2",5640.74159140659,-0.193286161239995,0.0513841529674524,14.1482578885219,0.000846729781549487,0.0102528443821214
"Prr12",2523.3304140095,-0.228765775483359,0.0608409564965338,14.1472587951446,0.000847152868275025,0.0102528443821214
"G0s2",115.48135022929,0.414437849514551,0.112711107758945,14.1458047659392,0.000847768984716682,0.0102528443821214
"Pcnxl3",2279.19972272948,-0.155644930288744,0.0420323974946158,14.1436747928972,0.00084867232819725,0.0102548520769482
"Naa25",1634.41965559965,-0.145503272764977,0.043638898107532,14.1371265343915,0.00085145554491239,0.0102721598661242
"Bccip",1127.33260600656,0.158987534945169,0.0424869196397433,14.1358778839463,0.000851987296060595,0.0102721598661242
"B3gat1",8030.32161088361,-0.106600785300328,0.033302956078796,14.1337587989544,0.000852890491209071,0.0102721598661242
"Tox",735.78031263887,-0.224287379089843,0.0684604332184938,14.1323122878197,0.00085350757213191,0.0102721598661242
"Zfp85",142.826323220671,0.289666398608616,0.103657043032518,14.1316328255203,0.000853797584500979,0.0102721598661242
"Iars2",1834.59066721086,-0.138743220332796,0.0371106651815864,14.117256971143,0.000859956728593524,0.0103373190849427
"Rtn3",51894.8912463497,-0.0766169984744209,0.0206000153057444,14.1103302609584,0.00086294022758465,0.0103576227802172
"Itpr2",1321.99229518894,-0.20504897651521,0.0548520541529659,14.108279732476,0.000863825423044401,0.0103576227802172
