"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ikbkb",1552.19094460737,-0.0432173321027065,0.0425223684078218,-1.01634348510928,0.309465847809516,0.526045264677714
"Rab39",46.3665420896318,0.190500731555728,0.187466660221803,1.01618459159797,0.309541492449677,0.526107721991886
"Lyz2",139.411937187564,0.168183580088791,0.165530490271832,1.01602780135915,0.309616147755667,0.526116476311875
"Cadm1",7454.8004192505,-0.0593536472111337,0.0584183478019788,-1.01601037078839,0.309624448015839,0.526116476311875
"8430408G22Rik",26.536753056339,0.359297011965636,0.353655355550422,1.01595241335009,0.309652047814329,NA
"Pycard",50.464776939514,0.210168802315551,0.206878531042456,1.01590436308937,0.309674930967348,0.526136151558091
"Clec4a1",12.6337207759467,0.38148872956321,0.375615944269692,1.01563507988176,0.309803193375115,NA
"Ears2",468.873413256467,-0.0882627003933348,0.0869230352064609,-1.01541208476777,0.309909434835862,0.526468433201885
"E130112N10Rik",12.4419417424208,-0.327318581636756,0.322377620531528,-1.01532662564195,0.309950156465203,NA
"Gm2518",13.4769781336425,-0.359882021613084,0.354516181931236,-1.01513566927359,0.310041160738982,NA
"Gpcpd1",4812.08216869877,-0.0473651230130057,0.0466643906779315,-1.01501642526333,0.310097997928504,0.526722597837867
"9330199G10Rik",0.85131712559138,-1.70566389582203,1.68070571242871,-1.01484982362394,0.310177419466735,NA
"Snrpd3",1007.13432232346,0.0641381762702411,0.0632122022118678,1.01464866000507,0.310273335124149,0.526954236370588
"Shc3",1374.12886055018,-0.0770076782729744,0.0759615627899274,-1.01377164245475,0.31069172952768,0.527598562296878
"Kdelr1",2022.08115833601,-0.0386590676632558,0.0381509963870998,-1.01331737894866,0.310908589064795,0.527900534653144
"Tmem159",393.867786694362,0.0743943124208933,0.0734319433208329,1.01310559215157,0.311009727475803,0.528005969668938
"5430440P10Rik",1.45083214333552,-1.25554637606258,1.23935227506946,-1.01306658431092,0.311028357968016,NA
"B4galt2",3687.5860718057,0.0451023521892236,0.0445349144930539,1.01274141205005,0.311183691786393,0.528232124721297
"Setd1a",1862.85857137897,-0.0542393787586726,0.0535611230455609,-1.01266320933067,0.311221056623728,0.528232124721297
"Them4",630.057932295869,0.0634215696116834,0.0626358796179717,1.01254376881915,0.311278130366826,0.528237592268198
"Cr1l",519.304091443964,-0.061012872532843,0.0602600443729021,-1.01249299046782,0.311302396508247,0.528237592268198
"Dhx38",1288.3308341935,-0.0447829207056293,0.0442347218378656,-1.01239295388299,0.311350206001756,0.528252438334932
"Aurkc",3.51941652006262,0.739582091430285,0.730613731226747,1.01227510491553,0.311406534603031,NA
"Gpr156",36.0789784005721,0.224867830487194,0.222143454140858,1.01226404062579,0.311411823377691,NA
"Ell3",3.74295826995708,-1.09890948873402,1.08574094150481,-1.01212862730493,0.311476556284311,NA
"4933407L21Rik",48.3541808567244,-0.200937998855266,0.198574970820088,-1.01189992890554,0.311585903283022,0.52858602057195
"Nkx3-1",99.3221629730097,0.143117934039644,0.141449384320762,1.01179609036048,0.311635559703234,0.528603952016373
"Meis3",750.249430696374,-0.0629846666935614,0.0622599660589598,-1.01163991374353,0.311710254431406,0.528603988785059
"Pdk1",2346.77905191167,-0.0635975425515244,0.062866244860438,-1.01163259699557,0.311713754108315,0.528603988785059
"BC006965",36.3022373972591,0.445377219478525,0.440278995051176,1.0115795313532,0.31173913673409,NA
"Btg2",1336.38875612574,-0.237535652838627,0.234823998710457,-1.01154760221724,0.311754409896058,0.528606649878923
"Tap2",130.500675383064,-0.108708494814496,0.107483631481225,-1.01139581270554,0.311827024489233,0.528663492439812
"Alas2",339.347179169554,0.215410291315317,0.213031867753151,1.01116463741905,0.311937637867143,0.528784734835201
"Mir6999",2.57888598780802,-0.788948707735619,0.780284489331028,-1.01110392238095,0.311966693250898,NA
"Il15ra",75.3614973720808,-0.147857042405426,0.146264205231969,-1.01089013659173,0.312069015350736,0.528802559188115
"Tmem108",946.424961215168,-0.0607674978829506,0.0601177486237286,-1.01080794397822,0.312108360244203,0.528802559188115
"Dazap1",1358.75014763683,0.0522949756051298,0.0517367093760215,1.01079052448139,0.312116699226548,0.528802559188115
"Tle2",420.794619459299,-0.0902274073700151,0.0892703091486716,-1.01072134991433,0.312149815610124,0.528802559188115
"Gm6682",77.7772107267859,0.192836348012365,0.190798321577001,1.01068157423252,0.312168858725536,0.528802559188115
"Eif3f",1796.78247124542,0.0474248173218669,0.0469249473714455,1.01065254152476,0.31218275898831,0.528802559188115
"Pls1",305.360495166495,0.076790372505072,0.075987158946832,1.01057038543581,0.312222095842455,0.528802958568986
"Ccr3",0.782176708133711,1.87602072334022,1.8565252066194,1.01050107838628,0.312255283035188,NA
"Zkscan1",2614.01669383195,-0.0363850653779743,0.036017133087357,-1.01021547966422,0.312392064496232,0.529024578042454
"Edar",13.207726024765,0.361344383196105,0.357761708577667,1.01001413659578,0.312488517216785,NA
"Bsnd",0.44833805385411,-2.19904410469025,2.17754286362556,-1.00987408396127,0.31255562052914,NA
"Cmss1",256.838102805095,0.0882512572142778,0.0873933893741507,1.00981616397156,0.3125833744641,0.529282278233691
"Clk4",1933.97887846957,0.0710897573387974,0.0704149128130932,1.00958382960007,0.312694720099537,0.529387662699894
"Mapk4",2736.10803996155,-0.061596854820128,0.0610158043920775,-1.00952294956757,0.312723901013713,0.529387662699894
"Tab2",2738.25317153447,-0.0296136123073902,0.0293367245783059,-1.0094382632371,0.312764495704978,0.529390117636311
"Fxyd5",286.391960133477,0.102940034534226,0.102060095724774,1.00862177135151,0.313156061998919,0.529930146302482
"Tmem161a",918.069067090071,0.0537281426873608,0.0532701432370017,1.00859767634417,0.313167622179852,0.529930146302482
"Mta2",1537.88997136723,0.037556460788901,0.0372443467268187,1.00838017281848,0.313271987637193,0.529930146302482
"Nek7",1568.25409002562,0.0483985044005289,0.0479970226698408,1.00836472156721,0.313279402534604,0.529930146302482
"Gpatch2l",1823.25914778277,-0.0356481246266094,0.0353524162999878,-1.00836458600488,0.313279467590087,0.529930146302482
"A830011K09Rik",55.2179687411137,-0.170787972103554,0.16939193404273,-1.00824146715552,0.313338555202255,0.52996380947415
"Ankmy1",7.59298853403655,-0.631264684633225,0.626250528861577,-1.0080066292012,0.313451279762073,NA
"Polr3d",696.022855324684,0.0550598903814585,0.0546599895318612,1.00731615305861,0.313782869783097,0.530590751325168
"Polq",80.727782460649,-0.139510549793947,0.138499636774481,-1.00729903011307,0.313791095732871,0.530590751325168
"Rdm1",60.1780487622967,0.200534067490904,0.19909571267341,1.0072244389303,0.313826931370158,0.530590751325168
"Mme",467.093198405382,-0.0888300030700074,0.0882009945544851,-1.00713153540614,0.313871568520451,0.530599886583822
"Hist2h4",15.9886446787805,0.344217048450127,0.341865392204244,1.00687889531818,0.313992975065975,NA
"Hp",0.808085232377872,-1.58075791604766,1.56996384980739,-1.00687535973621,0.313994674313958,NA
"Ttc12",58.4357808406412,0.217728900513553,0.216279984911007,1.00669925884793,0.314079318410282,0.530884727181684
"Adam5",6.72378751662789,0.521607280693273,0.518221146874397,1.0065341482865,0.314158693562286,NA
"Thap4",576.603593381159,0.0609581901596733,0.0605686111019829,1.00643202891072,0.31420779297252,0.53103551514126
"Mir9-3",2.11706078268315,-0.827377222057826,0.822175847742472,-1.00632635260405,0.3142586078828,NA
"Tdrd9",8.60005502056266,-0.504226458633988,0.501109172702227,-1.00622077204245,0.314309382150497,NA
"Dnajc14",2333.51056342438,0.0337941947510151,0.0335932396624429,1.005982009791,0.314424224112065,0.531218700355175
"Aplf",242.249258081781,0.0763369701631998,0.0758857320130016,1.00594628447573,0.31444140996022,0.531218700355175
"Serp2",1462.85712960644,0.0655104664123419,0.065123924418472,1.00593548373077,0.314446605836175,0.531218700355175
"Gm10754",12.0480763561294,-0.354061704438524,0.351987933506752,-1.00589159665535,0.314467719016162,NA
"Gpr137b-ps",244.277969160999,0.632101768241061,0.628419216946048,1.0058600233661,0.314482908860378,0.531218700355175
"Dus3l",2088.90029456207,0.0434675101231157,0.0432169231826252,1.00579835217402,0.314512580134863,0.531218700355175
"Prr29",1.26180996203149,1.30375751999749,1.29636647229555,1.00570135672273,0.314559250358227,NA
"Spata16",1.70544804562234,-0.893625547763387,0.888621800158943,-1.00563090800107,0.314593150240964,NA
"Rasgef1b",2340.27763650078,-0.0644413907938503,0.0640854300223533,-1.00555447269953,0.314629933578909,0.531313888321337
"Leprot",925.744834226944,0.0536526037206142,0.0533581759615251,1.00551795022569,0.31464751046773,0.531313888321337
"Gm6787",5.95776692101102,-0.56091299116116,0.558030771788771,-1.00516498286134,0.314817413608691,NA
"Zfp934",72.2004735415007,-0.150977429872204,0.150203446304458,-1.00515290152648,0.314823230105081,0.531544240192398
"Snord55",5.26710656123461,0.645642735555634,0.642471407829072,1.00493613830579,0.314927601642978,NA
"Oxtr",414.261000933575,-0.074816278749122,0.0744526718637749,-1.00488373185602,0.314952838773148,0.531595038436744
"Mafg",1047.24851212885,-0.071211838109955,0.0708677641809621,-1.00485515428586,0.314966601300624,0.531595038436744
"Snap29",1295.70809551935,0.0482673975978301,0.0480346446054186,1.00484552335764,0.314971239499677,0.531595038436744
"Larp7",631.099804444124,0.0703810405778739,0.0700553586185873,1.00464892287626,0.315065930959279,0.531670952884543
"Nudt7",89.864198704961,0.156202228623887,0.155494308736266,1.00455270609822,0.315112280018732,0.531670952884543
"Sbno1",7546.90083418702,-0.0379668477615664,0.0377964879681771,-1.00450729161748,0.315134158408939,0.531670952884543
"Tgm3",219.167633417162,-0.104059630540229,0.103631082152495,-1.00413532676523,0.315313389747926,0.531906983029931
"Bloc1s5",388.110342310075,0.0756406840265079,0.0753437741188298,1.00394073579603,0.315407180121622,0.531998840604243
"Gm19510",0.40069029290446,2.65644473699966,2.64695540172114,1.00358500006171,0.315578687593892,NA
"Hbq1a",12.2145835077941,-0.430455736135995,0.428949467196276,-1.00351153004004,0.315614116623936,NA
"2610316D01Rik",181.215787937665,-0.10455687685599,0.104201283602167,-1.00341256116556,0.315661845949963,0.532361990850143
"Stpg2",3.5466003801339,0.589437532866789,0.587522074657744,1.00326023189879,0.315735318442998,NA
"Frmd3",325.737590553332,0.0835280590218709,0.0832581362472693,1.00324199876154,0.315744113526866,0.532434338071988
"D2hgdh",179.154131707732,-0.174752041078885,0.17420426875687,-1.0031444253687,0.315791182553631,0.532447319892195
"Iglon5",1456.89394903098,0.0571067702616402,0.0569456061104804,1.00283014199282,0.315942822957147,0.532565771020546
"Tmem19",1414.51961874103,0.0436783871699607,0.0435581701644486,1.00275991863428,0.315976711964987,0.532565771020546
"Gm10790",57.485255027791,0.160397483811293,0.159956963911669,1.00275399012867,0.315979573104767,0.532565771020546
"Kifc3",1665.70420657496,0.0365130381422328,0.0364341006465153,1.00216658279789,0.316263144473538,0.532977291695965
"Snord87",2.06867890758672,0.774356786540728,0.772822117957985,1.00198579795671,0.316350452107407,NA
"Mapk1ip1",804.819998375014,-0.0648433042036204,0.0647269701511645,-1.00179730415597,0.316441499523463,0.533211417836446
"Chodl",42.306114586336,0.210723099306585,0.210393602626256,1.00156609647925,0.316553202334648,0.533237847249519
"Pnmal1",3338.60906663126,-0.0449314029276759,0.0448624920165926,-1.00153604733009,0.31656772180772,0.533237847249519
"Sytl1",45.3164306347826,0.259327045594587,0.258933464326398,1.00152000927811,0.316575471426086,0.533237847249519
"Bcl10",438.414591316736,0.0698902367815129,0.0697936054505052,1.00138452986321,0.316640940313758,0.533281703213358
"Tubb1",1.62842078729675,1.04111539304993,1.04027079071258,1.00081190623142,0.316917752289878,NA
"Idh2",1094.09419679166,0.0804846107083634,0.0804209069898283,1.0007921288247,0.316927315720553,0.533697549222358
"Spag5",466.031050090249,-0.0846728426238742,0.0846137797041967,-1.00069802956308,0.316972820323767,0.533707721869848
"Pirt",8.7723601206292,-0.53944692375808,0.539179149816634,-1.00049663259704,0.31707022644487,NA
"Spef2",34.1853322674121,-0.253254239926014,0.253159427445112,-1.00037451688787,0.317129297557024,NA
"Rrnad1",605.092367002377,-0.070522386170977,0.0705140840998667,-1.00011773635319,0.31725353371571,0.534113878995551
"Gm16548",0.799286822604976,1.62108218736331,1.62187091387654,0.999513693410196,0.317545909003307,NA
"2900009J06Rik",20.7678094845464,0.262994947271152,0.263143456854097,0.999435632621386,0.317583705700132,NA
"Pltp",853.90420140618,0.0893143903294227,0.0893887104241529,0.999168574036055,0.317713036615548,0.534751680310752
"Gmnn",77.7169600193586,0.148302161081912,0.148429045200709,0.999145153035071,0.317724380565139,0.534751680310752
"Eepd1",620.356894369569,-0.0555923374203952,0.055642961428564,-0.999090199247683,0.317750998445519,0.534751680310752
"Mink1",10855.779133861,-0.0330726127628145,0.0331123689206434,-0.998799356279095,0.317891897936675,0.534922238110687
"Rnaset2b",20.8774492543218,-0.389386973686943,0.389858411212027,-0.998790746815959,0.317896069433127,NA
"Gm11346",3.61632714162127,0.745630132230839,0.74655706329587,0.998758392210586,0.31791174635519,NA
"Ikbke",33.4744429025903,0.235101822549087,0.235475409844816,0.998413476396645,0.31807890144834,NA
"Ndufc1",837.093111043926,0.0799714487560585,0.080112927391652,0.998234009913259,0.318165898303263,0.535316696772
"9330162012Rik",62.7798262301101,-0.17962302263355,0.179977149824597,-0.998032376935672,0.318263659018687,0.53541456954456
"Trim30a",61.5663541247149,0.195540156333104,0.195946030419026,0.997928643488952,0.318313961313302,0.535432588656854
"1700039E15Rik",1.82676678502537,-1.03828739947876,1.0404647985401,-0.99790728233728,0.31832432038312,NA
"Slbp",783.988358531367,0.04927078500366,0.0493789415230619,0.997809663065553,0.318371663564837,0.535451539232326
"Zfp691",137.064697514456,0.109666843275197,0.109915015841695,0.997742141375341,0.31840441278515,0.535451539232326
"BC005537",5749.16670186815,0.035099946537087,0.0352032352570169,0.997065931037991,0.318732508513034,0.53593664616813
"Nnt",539.108604970488,0.058746354706372,0.0589364903767083,0.99677388882302,0.318874275157581,0.535966987960579
"Gng13",523.783161570893,0.0980979274997431,0.0984176056981473,0.996751818984658,0.318884990241387,0.535966987960579
"Irf5",104.656986522684,-0.136566648046716,0.137012072421452,-0.996749013668183,0.318886352261955,0.535966987960579
"Pfkfb3",993.9745463817,0.139523838749936,0.139985481456698,0.996702210100948,0.318909076613338,0.535966987960579
"Cml2",12.498737028447,-0.309495532118756,0.310594211918538,-0.996462652046876,0.319025404889455,NA
"2510002D24Rik",372.811098108736,-0.0715321542632543,0.07179685311523,-0.996313224876988,0.31909798009206,0.536217828375376
"Gnl1",5171.20475965318,0.0372131240782863,0.037357233825557,0.996142387095801,0.319180967441921,0.53629064525836
"Fcgr4",6.08126959815183,0.605231611276428,0.607636036836559,0.996042983933856,0.31922926071377,NA
"Chst10",2550.65859617295,0.0324960369856298,0.0326417969560105,0.995534560472355,0.319476344055051,0.536720258012486
"Pcdhb20",548.244657899115,0.0607301270380826,0.0610125330498408,0.995371344252704,0.319555690304495,0.536786878111786
"Esco2",10.2875119517203,0.42911638399345,0.431163155395442,0.995252907451903,0.319613275471954,NA
"Ext2",1343.46069101343,-0.0416910453623733,0.0418967253403849,-0.995090786300348,0.319692111417119,0.536949343617129
"Sult5a1",1.43779151249481,1.23305203076421,1.23936332068243,0.994907635385928,0.319781188973877,NA
"Tmem200a",816.46131235435,-0.0721352596155987,0.0725130230889783,-0.994790405126041,0.319838213781509,0.537128027217326
"Lpar4",74.1772893032354,0.17711122552392,0.178096173910305,0.994469570206033,0.31999431286623,0.537323452595343
"Gm19782",0.447072554875925,-2.00354991751774,2.01474165573118,-0.994445075287147,0.320006232675583,NA
"Lct",61.6261949429159,-0.197147093869342,0.19827854719734,-0.994293617015096,0.320079942316532,0.537400513952673
"Gk5",70.3456570859922,-0.149773207144111,0.150658366515922,-0.994124724751235,0.320162149585572,0.537471811196038
"Gm3704",24.5243287821515,-0.283299278799149,0.284999920807178,-0.994032833401453,0.320206882932348,NA
"Nr1d2",3963.19556663222,-0.0479253183228055,0.048222202434896,-0.993843414504113,0.32029910625915,0.537634989828564
"Mier1",1402.54962980922,0.0408905539925061,0.0411675688236112,0.993271042254354,0.320577885503614,0.538036153332201
"1700110C19Rik",16.1056073277766,-0.320356410184609,0.322550655930928,-0.993197205753662,0.320613859805012,NA
"Mcam",1066.37671451548,0.0705525074186055,0.0710630599106511,0.992815500870812,0.320799874484105,0.538302340337151
"Scg3",10418.0445326633,0.050111893287197,0.0504796568278425,0.992714618843394,0.320849048689434,0.538302340337151
"Jam2",1719.04163189887,0.0618061307711436,0.0622639955109691,0.992646396427533,0.320882305997732,0.538302340337151
"Fxyd6",4392.51161000134,0.0743532766707283,0.0749061651621836,0.992618918746432,0.320895701552656,0.538302340337151
"Iqgap3",28.5785968788383,0.226649528213977,0.228378688816912,0.992428537829459,0.320988523569588,NA
"Polr3gl",519.71979909272,0.0680502517743985,0.0685700798718102,0.992419024472722,0.320993162356775,0.538399048457526
"Itgb6",3.58792874768468,0.836850974114822,0.843283748927949,0.992371755270626,0.321016211839031,NA
"Ggact",351.143346467767,0.0699281031373995,0.0704804316159378,0.992163378318282,0.321117833823639,0.538541367141728
"Gm20257",10.1604169584412,0.412654850991483,0.41592872864073,0.992128753260333,0.321134721926099,NA
"Mcm3",91.6986731720534,-0.158200722302957,0.159465910777422,-0.992066088179615,0.321165287806503,0.538553707273818
"Ston1",161.4596550022,0.147675766337746,0.148877067578995,0.991930918167694,0.321231225579631,0.538553707273818
"Adra2c",316.501328052584,-0.115533779204961,0.116480081902717,-0.991875841068296,0.321258095474256,0.538553707273818
"Gbx1",0.828762588434855,-1.61905647037991,1.6323403688421,-0.991862053579176,0.321264822063649,NA
"Gstt2",40.8615204698041,-0.200049550553362,0.201699093874122,-0.991821761371969,0.321284480204463,0.538553707273818
"Fam46b",0.573912476013069,-1.74510402432309,1.75949543393985,-0.991820717838107,0.32128498934401,NA
"Sltm",2163.05793677559,-0.0452868794055201,0.0456784782229769,-0.991427060780237,0.321477091981047,0.538809789559013
"Pdlim3",47.7003489431837,0.244505332940948,0.246641917595062,0.991337301157289,0.321520904718041,0.538816445527483
"Vps41",7130.20476138651,-0.0316886486209679,0.0319687745027619,-0.991237515789984,0.321569615716061,0.538831307513816
"Xpnpep2",21.8234005035127,0.286223568030948,0.288759767788223,0.991216921329794,0.32157966966076,NA
"Prune",1253.09422154975,-0.0481910773065073,0.048630735268279,-0.990959257363759,0.321705475168577,0.53887334597006
"Chd1",1118.35066486199,-0.0516907622968399,0.0521629814458669,-0.990947236221207,0.321711345326035,0.53887334597006
"Rdh13",955.944154778018,0.0809659662749193,0.0817061169548465,0.990941306385467,0.321714241005787,0.53887334597006
"Gm10865",3.63031571123519,0.713469565186818,0.72002097232086,0.990901088460071,0.321733880823848,NA
"Fbxo3",2739.80983090004,0.0340499950254822,0.0343681245891669,0.990743470367162,0.321810858789936,0.538903987705603
"Gpr22",2666.45955094084,0.0599134405899432,0.0604750136878173,0.990713964931484,0.321825270073175,0.538903987705603
"Adssl1",541.081079104325,0.0846899951822836,0.0854936663683047,0.990599640649883,0.32188111324074,0.538903987705603
"Ints4",1031.77051765089,0.0540587426297436,0.0545770344473333,0.990503481494769,0.321928088315382,0.538903987705603
"Zc3h7b",9973.04793124502,0.025432238510931,0.0256778501019916,0.990434884926695,0.321961601420213,0.538903987705603
"Tsnaxip1",5.26432804423491,0.614836108041802,0.620826385703815,0.990351122632744,0.322002526883752,NA
"Gm5643",8.27791873438789,0.502421639633732,0.507360367151044,0.990265838963646,0.322044199164913,NA
"Fcgr1",98.8622700137811,0.160008416688099,0.161585452853069,0.990240234271559,0.322056711109167,0.538903987705603
"Timm17b",358.850095245465,0.079318956886943,0.0801008492720203,0.990238650498923,0.322057485043165,0.538903987705603
"Ctnna2",7202.35964498522,0.039022044559055,0.0394081688346124,0.990201922926744,0.322075432856679,0.538903987705603
"Mrpl44",590.807426637087,0.0619172511285471,0.0625327312975956,0.990157471834719,0.322097155827416,0.538903987705603
"Fbxo22",1213.43609791052,0.0448028291175436,0.0452513518179874,0.990088192232401,0.322131014242243,0.538903987705603
"Psmg1",286.368006776055,0.0695300142369468,0.0702431182066893,0.989848059312455,0.322248390283118,0.539033671019033
"Slc1a2",173778.259149651,-0.0375611493887992,0.0379587177464819,-0.989526296427136,0.322405710477875,0.539191143403856
"Nsun5",278.003366408789,0.0827800652372409,0.0836591189471077,0.989492434047475,0.322422269794956,0.539191143403856
"Smad4",1389.08215122828,-0.04733556652839,0.0478499327558405,-0.989250429460892,0.322540630574192,0.539317459065786
"Abhd12",7882.31203793427,0.0441013142706763,0.0445839383739211,0.989174933376296,0.322577560365509,0.539317459065786
"Rmi2",10.354579069855,0.393135693142311,0.397458211420676,0.98912459686538,0.322602184590038,NA
"Prkcd",329.500815806157,0.0876435394831445,0.0886197547362256,0.988984225289421,0.322670859735765,0.539377877581349
"Rbbp5",1888.14146347103,-0.0395354608155424,0.0399785219667427,-0.988917520473398,0.322703497625897,0.539377877581349
"Tmem199",983.053248442223,0.0489726474539654,0.0495245230579394,0.988856518550853,0.322733347041429,0.539377877581349
"Gys2",1.18070046990828,1.13240097194936,1.14549048508538,0.988573005794064,0.32287209892481,NA
"Scnn1g",6.51263294168356,0.604507340521167,0.611641588021067,0.988335901875177,0.32298816806678,NA
"Creg1",810.314468104917,0.0542137083268309,0.0548648172522147,0.988132487120287,0.323087767080084,0.539874341951006
"Ascc1",396.242205383298,0.0756233138665593,0.0765351080059894,0.988086589760103,0.323110242809187,0.539874341951006
"Gtf2i",8624.69085634588,0.0273334854444311,0.0276718780700406,0.987771244700017,0.323264693415137,0.540065684218198
"Pdcl3",659.742554620513,0.0530870790838433,0.053752342166618,0.987623551719615,0.323337047451034,0.540119840628432
"Krt78",0.596381430463403,-1.89946181580265,1.92343331877645,-0.98753712814487,0.323379390813478,NA
"Exosc7",424.391703713,0.0669815967535273,0.0678690043800749,0.986924699505271,0.323679554706996,0.540625206602126
"Csk",941.94781099873,0.0443798284949463,0.0449777737172176,0.986705762138636,0.323786904456323,0.540737724853953
"4931440P22Rik",7.86347108236879,-0.469737057803247,0.476153782817778,-0.986523839049312,0.323876122943778,NA
"Slc26a10",15.4472902212332,-0.396611871917204,0.402059970723576,-0.986449536877379,0.323912566725186,NA
"Samsn1",42.6363497803394,0.17819385258548,0.180694890211448,0.986158780566285,0.324055202763325,0.541118972980764
"Zfp108",236.754070773982,-0.100481301776712,0.101913182398665,-0.985949995984318,0.324157651242612,0.541211937592697
"Ints3",2743.46915027058,-0.0305257885361608,0.0309643634672013,-0.985836139292671,0.324213528454791,0.541211937592697
"3110002H16Rik",895.178845165047,-0.0481883307114962,0.0488824279016165,-0.985800680941682,0.324230931556938,0.541211937592697
"Pcif1",1247.93799643217,-0.046629824098695,0.0473111036062386,-0.985600008124651,0.324329434051024,0.541309547834882
"Glis1",12.0798603179203,-0.389475214977305,0.395243964010243,-0.985404586639587,0.324425377596072,NA
"Rdh12",43.643677950991,0.210829061256195,0.214003602200734,0.985165946218226,0.3245425648393,0.541524939218584
"C8g",25.9130082884143,-0.21893940254374,0.222239634296595,-0.985150120664569,0.324550337141591,NA
"Efhc2",47.6357161936217,-0.19905628065457,0.202058994009707,-0.985139422425349,0.324555591367595,0.541524939218584
"Fam214b",1058.78520038894,-0.056203448486027,0.0570539778267785,-0.985092549667023,0.324578612637226,0.541524939218584
"Kdm4c",975.36270042328,-0.043100788096521,0.0437583854182294,-0.984972084426259,0.324637783282819,0.54155684977388
"Gngt2",34.8953707393539,0.208759882121767,0.211968638155512,0.984862118935769,0.324691802745006,NA
"Pcdha8",9.37397241545303,0.433285422480664,0.440052791440217,0.984621461126506,0.324810043932082,NA
"Gm10584",6.95402262512821,-0.490687040477795,0.498364897117501,-0.984593905621936,0.324823584427023,NA
"Tiprl",1595.40919958935,0.0422280062262111,0.0428908975472596,0.984544708575563,0.324847760269159,0.54184029475581
"4933428G20Rik",3.04917918173154,0.907896568758109,0.922208666638737,0.984480629603284,0.324879250970732,NA
"Mlxip",1248.78805204237,-0.0620053599670025,0.0629886350796299,-0.984389642490517,0.324923968709232,0.541900573785134
"Sugp1",1389.51182129765,-0.0584455389356722,0.0593815363221978,-0.984237568704067,0.324998717859942,0.541958404480624
"Amotl1",932.860567403728,-0.0477910100678531,0.0485625102136489,-0.984113256452319,0.325059829636233,0.541993482431317
"Tdrd6",35.8955917147684,-0.252239726995085,0.25634182287708,-0.983997555155242,0.325116714993775,NA
"Psd4",40.2174334495023,-0.200654770079136,0.203940106859196,-0.983890678343479,0.32516926748559,0.542109119018135
"Mt2",1760.55282647893,-0.104530559518756,0.106253264877442,-0.983786800709861,0.325220350544866,0.542127452331907
"Snora3",9.62539733977409,-0.369864706332828,0.376017781476856,-0.983636212309266,0.325294413447996,NA
"Lgals12",8.95846696565504,-0.394137204098665,0.400713760121838,-0.983587895705969,0.325318179010188,NA
"Prpf40b",1802.69295292332,-0.0502860992174518,0.0511379883479458,-0.983341364061924,0.325439458494132,0.542425836415411
"Acpp",17.0737444056431,0.369868880211848,0.376135803860634,0.983338667618284,0.325440785152916,NA
"Dgcr14",867.990984116357,0.0521664905758262,0.0530606830877026,0.983147738403624,0.325534731872126,0.542517771267853
"Nfatc2",276.506077871699,-0.0861180587351072,0.0876211552353738,-0.982845506930046,0.325683480922405,0.542698792015107
"Glmn",550.722326234581,0.0589186291732209,0.0599669966138714,0.98251759301202,0.325844920067609,0.542871603925509
"Ces5a",27.0474825853716,0.246247888521235,0.250631934758954,0.982508030184042,0.325849628836217,NA
"Tgs1",1224.58231294331,-0.0586991163107484,0.0597463627625183,-0.982471795715287,0.325867471211718,0.542871603925509
"Rspo3",527.796849558471,-0.0782119711979254,0.0796274096572336,-0.982224230759219,0.325989392765246,0.543007827042393
"Mir6993",1.94418426918962,-0.902557317439657,0.919052914106486,-0.982051526725351,0.326074464137984,NA
"Etf1",3178.73995935332,0.0286931918932515,0.02922132078765,0.981926590579654,0.326136014772654,0.543075603438062
"Ipcef1",7522.77382064571,0.0489663930816931,0.0498705020049495,0.981870867809459,0.326163469406226,0.543075603438062
"Aard",46.7192924634047,0.18936941013323,0.19288379204418,0.981779796665629,0.326208343432917,0.543075603438062
"Rad23a",1739.21577274216,-0.0417115353604116,0.0424857335680664,-0.98177745462687,0.326209497492533,0.543075603438062
"Mir25",3.83812133943249,-0.721405213892078,0.73480871846507,-0.981759192241227,0.326218496530168,NA
"Col5a3",85.8791971308167,-0.194106047679373,0.197717537444621,-0.9817340949522,0.326230863822155,0.543075603438062
"Iqce",805.19928975044,-0.0688429910424942,0.0701388092649182,-0.981524946944427,0.32633393837718,0.543180330167751
"Cep44",259.291907360417,0.0827093017948551,0.0843385227910659,0.980682362670178,0.326749404111153,0.543804939847309
"Mir6991",0.639890078765225,1.36072567954491,1.38756469864578,0.980657464745923,0.326761686130416,NA
"2610206C17Rik",2.5377331667767,0.819950334150771,0.836244135616623,0.980515496884366,0.326831723883684,NA
"Rtkn2",226.75759782676,0.134801908159778,0.137487564777944,0.980466185269165,0.326856053324139,0.543872048136344
"Gas6",3142.09766930541,-0.0387003532423627,0.0394725306754777,-0.980437600024599,0.326870157294602,0.543872048136344
"Ppbp",0.40762928956824,2.36705794099369,2.41435150232629,0.980411484704265,0.326883042949045,NA
"B9d2",317.537119394456,0.0781027520884259,0.0796865935251378,0.980124116659444,0.327024856042459,0.544062511147524
"Ugt1a6b",2.26309774691309,0.901649758804413,0.920139272570679,0.979905744361274,0.327132647176569,NA
"March5",2629.5017948524,0.031058759284982,0.0316983456639105,0.979822720538484,0.327173634764132,0.54424307952646
"1110017D15Rik",28.1100115164652,-0.245377656056289,0.250475569806787,-0.979647061969234,0.3272603656954,NA
