"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nfasc",16809.9928103373,-0.156310905161246,0.0448226050580477,-3.48732308081637,0.000487881595681696,0.00522931826897311
"Psph",531.176852402849,0.26274834774279,0.0753449787692971,3.48727084451524,0.000487976904425027,0.00522931826897311
"Dclk2",2144.88185317207,-0.11800928718411,0.0338526766912848,-3.48596621355175,0.000490362933593012,0.00525072708939976
"Naa50",2903.33740450915,0.143808976213653,0.0412762257698475,3.4840631266899,0.000493862990455247,0.0052840214263582
"Vimp",1101.4984101053,0.134012524550177,0.0384748966135317,3.48311591051928,0.000495613730239697,0.00529856133419894
"Cox7b",3950.45012016427,0.178718193965674,0.0513252298009918,3.48207294265676,0.000497548141116479,0.00531504033211632
"Grcc10",2105.56927757311,0.195338260142797,0.0561094115606251,3.48138137096194,0.000498834690448142,0.00532457802180006
"Fads1",6863.76678374833,0.0934554011047605,0.0268486956507079,3.48081718086354,0.000499886565104265,0.00533159771803634
"Dnm2",1791.1793370175,-0.124288121288451,0.0357203959599741,-3.47947210405282,0.000502402671228056,0.00535421097374959
"Hnrnpf",1978.36013510493,0.142848595404704,0.0410628354803804,3.47878059889351,0.000503700794255309,0.0053638185366211
"Grsf1",3202.36208092954,0.109543526170362,0.0314948348288515,3.47814258324074,0.000504901277443447,0.00537237205046828
"Rpap1",917.377217835811,-0.223060272002617,0.0641602295971263,-3.47661274598381,0.000507790676837957,0.00539886879996583
"Mturn",5053.03912446604,0.11088240245025,0.0318980548955421,3.4761493393049,0.000508668948954594,0.00540395826053568
"Psat1",4011.81846067827,0.176761181722811,0.0508569603063926,3.47565368944381,0.000509609897185574,0.00540970506243147
"Med12",1044.68961568897,-0.190569004017686,0.0548475934454473,-3.47451897241819,0.000511770171735519,0.00542534674484412
"Fam8a1",904.022112286062,-0.174201494039301,0.0501395237434799,-3.47433483673555,0.000512121533259367,0.00542534674484412
"D630041G03Rik",87.569493686577,-0.741250979932438,0.213355791552793,-3.47424822423451,0.000512286882073791,0.00542534674484412
"Rusc1",6327.36975287331,-0.127509059844054,0.0367068566075285,-3.47371231504204,0.000513311074118376,0.00543193972329962
"Ldha",12725.41624694,0.120400034670334,0.0346785476557991,3.47188803479779,0.000516811835404291,0.0054647093526252
"Med1",2057.04534744249,-0.138871958094702,0.0400162534038891,-3.47038881159237,0.000519705463454585,0.00549022157226966
"Dis3l2",1048.47703649882,-0.162712656095956,0.0468883125310463,-3.47021778589747,0.000520036515385791,0.00549022157226966
"Reps2",9972.39702677712,-0.132488064017484,0.0381893460346366,-3.46924149728361,0.000521930069309957,0.00550591439730723
"Msantd4",2337.15467550349,0.14594849627596,0.0420833058629941,3.46808534365404,0.000524180789473005,0.00552534762029066
"Cyhr1",4415.98105759805,0.0903755645759337,0.0260660296473037,3.46717800136018,0.00052595347224168,0.00553971554407825
"Plbd2",2493.27065047566,-0.149686855480784,0.043183202452237,-3.46632132358284,0.000527632297389418,0.00555307329952878
"Taf9",1524.71732720639,0.242036612509145,0.0698384649099839,3.46566341085976,0.000528924992903345,0.00555925302294707
"Acat1",3376.47470055039,0.134328674192102,0.0387605360890517,3.46560413621432,0.000529041603115415,0.00555925302294707
"Zcchc2",1294.43039656329,-0.172595035542868,0.049810376770609,-3.46504175902377,0.000530149152717213,0.00556656610353073
"Dnaja1",10130.5872358896,0.13477755826903,0.0389122829805185,3.46362505475473,0.000532948804667811,0.00559162112826026
"Pole4",911.217529297715,0.183807000875707,0.0530775218692503,3.46299138321665,0.000534205502688837,0.00560046140958437
"Arhgef11",2745.83219013839,-0.156749376558119,0.0452910558021136,-3.46093447772539,0.00053830381337717,0.0056390555942005
"S100pbp",490.827298154006,-0.246125707389896,0.071124283801176,-3.46050173352784,0.000539169762272349,0.00564375531344524
"Rpl22",2247.24609056203,0.186166078019866,0.0538034138743487,3.46011646128318,0.000539941808696231,0.00564746560000606
"Atg7",911.482771483835,-0.144084256181133,0.0416511222215204,-3.45931270266439,0.000541555776218266,0.00565996933352073
"Ldlrad4",1383.59337557732,-0.190768557723408,0.0551611617313908,-3.45838542437453,0.000543423357839782,0.00567510230998086
"Mtx2",1118.52959644825,0.168977678673884,0.0488667655028022,3.4579264032565,0.000544350066355824,0.00568039374799087
"Pde4b",4881.58258961808,-0.136466477635325,0.039483018718372,-3.45633343308234,0.000547577514434431,0.00570966715899093
"Wbscr17",2081.12969584869,-0.167948313291352,0.0486173159139725,-3.45449579299141,0.000551322817656259,0.00574372607536493
"Rnf123",2018.9143821306,-0.129380714587774,0.0374548145610947,-3.45431464830066,0.000551693298720722,0.00574372607536493
"Taf12",486.683219283795,0.202679711215543,0.058719091268098,3.45168337653853,0.000557101049622753,0.00579556507315239
"Kcnn2",1288.8555671474,-0.250494639591419,0.0725973759559967,-3.45046410139191,0.000559623589208798,0.00581733237544949
"Dyrk1b",854.288549070091,-0.23453751057123,0.0680051634707162,-3.44881915727214,0.000563043648486978,0.00584838886492926
"Ube3a",2881.76935646692,-0.217554241203553,0.0631066513323219,-3.44740588528307,0.000565997566498244,0.00587455954667863
"Firre",1331.41124475511,-0.22468294030662,0.0651793911248497,-3.44714696515414,0.000566540304234227,0.00587568333931264
"Ank2",24617.2754175711,-0.110544791138986,0.0320782848268086,-3.44609419536674,0.000568752072465808,0.00589410193718589
"Grid1",1960.80258922914,-0.136984282203754,0.0397549503217763,-3.44571634714682,0.000569547854245518,0.00589782938806767
"Dvl3",1915.23350238374,-0.162122606457246,0.0470571014400296,-3.44523146339257,0.000570570581377418,0.00590389942046534
"Abcc8",1175.98985366392,-0.230620744159603,0.0669736735487924,-3.44345370261926,0.00057433491940153,0.00593830691894977
"Igf1r",2503.39758931449,-0.170650277702345,0.0495702242153553,-3.44259644582127,0.000576158379173576,0.00594928097118269
"Ptar1",338.18746437654,-0.38795205810018,0.112693512489043,-3.44254118565964,0.00057627610708735,0.00594928097118269
"Ncbp2",1900.07287727451,0.159689873191108,0.0463941998494803,3.44202235859656,0.000577382524772368,0.00595522280795147
"Rap1gap2",12740.2863149722,-0.0976221853530442,0.0283643200030103,-3.44172486217486,0.000578017838660254,0.00595522280795147
"Pgk1",13174.3164370509,0.104182170019867,0.0302709739702078,3.44165239355699,0.000578172696453732,0.00595522280795147
"Jmjd1c",3618.08193434754,-0.161453154185739,0.046919968151362,-3.44103290234334,0.000579498061235344,0.00596433164394733
"Rcn2",3856.59672536375,0.100353293703348,0.0291839313023456,3.43864891483219,0.000584624894975288,0.00601252249402723
"Ppp1r8",1178.71894146672,0.131122219631091,0.0381705081903385,3.43517091722347,0.00059218020944495,0.00608559662046618
"Hip1",2503.33941765513,-0.157602703312583,0.0459144098468232,-3.43253248464626,0.000597972242282278,0.00614045300275287
"Tmem70",1269.10133236766,0.159711073075315,0.0465327144746198,3.4322320302725,0.000598635150068103,0.00614259618324812
"Tmem176a",384.69839033044,0.245816351503021,0.0716310937495949,3.43169898204173,0.000599812925069599,0.00615001516197214
"Rbm41",576.612113134713,0.248648528467483,0.0724904380599079,3.4300872656059,0.00060338715946794,0.00618197571563972
"Mettl9",1731.14397951704,0.138561528965874,0.0404106314871863,3.42883849785446,0.000606170116556287,0.00620578702218564
"Galnt18",1486.67601055004,0.198184318577276,0.057823284199096,3.42741373691074,0.00060935987291809,0.00623372384367946
"Chrm3",2108.05989159385,-0.145903776181578,0.0425761347240936,-3.42689107705712,0.00061053391531775,0.00624101335658144
"Myt1l",10349.7783325681,-0.133185686175001,0.0388801147878761,-3.42554765853038,0.000613561280488069,0.00626722262637511
"Ddx26b",1637.33419499224,-0.172309965848899,0.0503102053424933,-3.42495055776213,0.000614911313398909,0.00627627215275988
"Fus",4872.96372094652,-0.138457891517034,0.0404627548367958,-3.42186022863485,0.000621942767648182,0.0063397536136604
"Prlr",38.6917106367703,0.809686025840472,0.236625392938144,3.42180530917123,0.00062206840027561,0.0063397536136604
"Abce1",4220.35946544053,0.13866739743338,0.040529829803861,3.42136638876707,0.000623073314267155,0.00634521348053389
"Alg10b",1345.16815411663,-0.196317909072984,0.0573958818303563,-3.42041803022098,0.000625249753012284,0.00636258665142072
"Ehbp1",2522.63389867787,-0.105017478396652,0.0307057448862636,-3.42012476120166,0.000625924222270163,0.00636466103908397
"Ssr2",2116.99430318953,0.123692085883499,0.0361695450726732,3.4197855028304,0.000626705303693254,0.00636781557261275
"Clstn3",18464.865690126,-0.116926206315069,0.0341967297936235,-3.41922186772584,0.000628004977254855,0.00637623071501101
"Uggt2",1397.28708768662,-0.250804295986519,0.0734167247559414,-3.41617385984277,0.000635076861384831,0.00644319540387731
"Arfip1",738.268523948831,0.165146250214181,0.0483647950371026,3.41459630062508,0.000638766085845737,0.00647576652547058
"Setd1b",1724.92097929064,-0.218588219640441,0.064040121051818,-3.41330116261914,0.000641809740425297,0.0065017490108702
"Atp8b2",3266.63904324607,-0.190985100682826,0.0559766293843543,-3.41187211133165,0.000645183750072988,0.00653103670358315
"Magi2",4911.44733870981,-0.158908746080562,0.0466024360001664,-3.40988067834039,0.000649913069315607,0.00657398979014531
"Faim2",18538.3545771878,-0.0931888485105646,0.0273321673396112,-3.40949355946283,0.000650836146349443,0.00657840660928988
"Cckbr",2604.70920972126,-0.206896120164118,0.0607207919854713,-3.40733566541132,0.000656003980483305,0.00662568919496357
"Lcmt1",1830.33107568289,0.131517021272261,0.0386046844164545,3.40676327912692,0.000657381149320736,0.00663464377866689
"Uchl3",748.314630481441,0.184697046832872,0.0542237977847327,3.40619901922244,0.0006587413970637,0.00664341435785942
"Chd9",2766.27943258234,-0.176219214278067,0.0517684648776865,-3.40398763406295,0.000664097597724031,0.00668844283248281
"Xrcc2",179.804535694451,0.344855384268688,0.101311783707072,3.40390201070576,0.000664305798287575,0.00668844283248281
"Pcdhga11",528.892542491963,-0.298707237493259,0.087758430175549,-3.40374408356821,0.000664689970929968,0.00668844283248281
"Emc2",1876.3555408253,0.157815416689943,0.0463917252533992,3.40180098558372,0.000669433677126361,0.00673116806651071
"Scaper",1521.28991027119,-0.172656532823038,0.0507636104893097,-3.40118701484792,0.000670939102294539,0.00674129303078109
"Elp5",2140.32380590584,0.140948077006136,0.0414549970154248,3.40002622491303,0.000673793904553977,0.00676495082790496
"Nsun2",2186.67804141771,0.124077102841706,0.03649550864442,3.39979102772902,0.000674373713624275,0.00676574933461031
"Uqcrh",3408.10242825414,0.221557004992902,0.0651855567193219,3.39886649962796,0.000676657362271652,0.00678362799656177
"Mfsd7c",64.7140476344838,-0.54684581267879,0.160908494077191,-3.39848940737993,0.000677590868766337,0.00678647352506284
"Nr1d1",2988.54100897892,-0.347842276293446,0.102356328499194,-3.3983465545678,0.000677944819015076,0.00678647352506284
"Tpt1",12856.6694707924,0.1372338655481,0.0404156376466732,3.39556353775347,0.000684874758349008,0.00685077384017159
"Kcnc2",5389.7407319994,-0.0976348300500285,0.0287652260098656,-3.39419652105437,0.00068830280398167,0.00687997569922254
"Aff4",9278.01509725099,-0.121743892631189,0.0358720043362763,-3.39384137808192,0.000689195996473748,0.00688381584661076
"Neo1",4837.81800968383,-0.189752406533532,0.055930444975742,-3.39264968508352,0.000692201009531967,0.00690872800952791
"Nudt2",355.661217544655,0.257403819737786,0.0758934673781398,3.39164658870136,0.000694739885558252,0.00692895443384203
"Bnip3l",5100.09674458419,0.116188433426956,0.0342723269025876,3.39015304555185,0.000698536141744668,0.0069616822262011
"Zcchc6",2736.73948120416,-0.107802411807807,0.031810517030244,-3.38889216120924,0.000701756028583529,0.00698862189290401
"Xrcc6",490.84340381719,0.239710451890104,0.0707538035617929,3.3879514573482,0.000704167256769499,0.00700747459937506
"Apip",352.27740702208,0.234312829306519,0.0691652673676496,3.38772389993121,0.000704751691127151,0.00700813372853205
"Ppp2cb",4131.28065014065,0.103071804437804,0.0304477027534662,3.38520791773266,0.000711243584824143,0.00706749319703285
"Ndufa6",1584.10333109708,0.18796230363304,0.0555388420205766,3.38433962241059,0.000713496881038087,0.00708467828132091
"Lrba",1379.20460406949,-0.16565110024868,0.0489899722660001,-3.38132667945283,0.000721367251554701,0.00715304392355692
"Nmt2",3915.05756469329,0.153913542211964,0.045519056453488,3.38129904711964,0.000721439804180098,0.00715304392355692
"Dynlrb1",3345.77107965,0.18785496712458,0.0555949037587195,3.37899617453905,0.000727510204699049,0.00720794725886442
"Pten",7823.91209682625,-0.102532049349858,0.0303516321815559,-3.37813955890531,0.000729780336442764,0.00722514587851533
"Man2a1",1222.57852242805,-0.154168186009609,0.0456409500935869,-3.377847868931,0.000730554849643585,0.00722752288703719
"Pgm2l1",25973.4275616879,-0.132851719599888,0.0393454495047469,-3.37654598618475,0.000734021007035525,0.00724823835785122
"Selt",8213.13565988714,0.0972881404871617,0.0288133592011964,3.37649420908625,0.000734159174696202,0.00724823835785122
"Rnf144b",1115.12660709193,-0.198973403957746,0.0589296303413011,-3.37645769717809,0.00073425662158061,0.00724823835785122
"Zfyve27",2807.62832248561,-0.113515763912925,0.033638464521216,-3.37458220904615,0.000739278313613995,0.00729248717236737
"Taf13",991.184432428226,0.214459078923844,0.0635704641445294,3.37356478059159,0.000742015845439827,0.00731415619076401
"Thbd",607.874897968372,0.443494760031529,0.13151461941109,3.37220882376011,0.00074567887071878,0.00734490972148637
"Nrp1",1331.7868095319,-0.203550760338792,0.0603896038116826,-3.37062586092699,0.000749976381050531,0.0073802455622473
"Gatsl2",4386.5563474147,-0.160819476648819,0.0477161324228676,-3.37033762970586,0.000750761357230704,0.0073802455622473
"Bmp3",561.104606412538,-0.247386425569009,0.0734022164947625,-3.37028549521609,0.000750903423073963,0.0073802455622473
"Hecw1",6262.87257750545,-0.148065703558905,0.0439437393023328,-3.36943796567273,0.000753216435173221,0.00739433265481841
"Zfp286",554.820820595024,0.232220758483809,0.068921330962775,3.36935975031059,0.00075343022762051,0.00739433265481841
"Mettl23",447.115788323146,0.235722373589196,0.0699763123388774,3.36860239858958,0.00075550327549004,0.00740410845886777
"Kdm4a",1835.18278516886,-0.173858900734073,0.0516116831388276,-3.36859583258346,0.000755521271313038,0.00740410845886777
"Trim66",1490.0171089364,-0.171919720095654,0.0510595044361152,-3.36704639017319,0.000759779062702563,0.00744044318898585
"Tmem130",5487.47884622463,-0.125497279339838,0.0372974158486764,-3.36477143212838,0.000766070920378509,0.00749663033806003
"Faah",3408.50622422138,-0.126950503644297,0.037733697611528,-3.36438016097083,0.000767157923396968,0.00750183930297946
"Pex7",764.834882997862,0.185001709218738,0.0549969394722624,3.36385462525679,0.000768620184588253,0.00751023350838705
"Nbeal1",876.402296639939,-0.258830178895165,0.0769486814728167,-3.36367269641392,0.000769126989730558,0.00751023350838705
"Bzw1",9017.10235064938,0.115088489487397,0.0342178808620536,3.36340201637168,0.000769881606214037,0.00751217809699758
"Ptch1",1127.56356348865,-0.220380935848815,0.0655283572735225,-3.36313841851584,0.000770617139170207,0.00751393380687663
"Dstn",5981.23514490954,0.140760072496226,0.0418679436238779,3.3620010994748,0.000773798154920643,0.00753951458728154
"Zfp930",439.017789454543,0.262956385106433,0.0782654961069577,3.35979963312411,0.000779990191418814,0.00759437534107131
"Vmp1",4973.95994043003,0.158139758893284,0.0470751177291924,3.3593067106706,0.000781382915863105,0.00760246226916017
"Acot9",661.352725887199,0.204166348184311,0.0607852548920144,3.35881372130485,0.000782778137926025,0.007610561852848
"Rgs7bp",11157.2852690309,-0.119438695669658,0.0355727659726185,-3.35758809876054,0.000786256831480338,0.00763889180239949
"Pcdhga12",409.761772351084,-0.318236707916195,0.0948039679561503,-3.35678679676561,0.000788538924563619,0.00765556383043674
"Ptrf",575.10941974306,0.287498212434704,0.0856535711398845,3.35652336042333,0.000789290528159024,0.00765736377533906
"March7",1510.6900568187,-0.147288019681959,0.0439258632942243,-3.35310472318767,0.000799104649434871,0.00773993068101594
"Nomo1",4477.15315749625,-0.121532848657571,0.0362457716687738,-3.35302141635112,0.000799345211607856,0.00773993068101594
"Tusc2",2810.84742076563,0.107302556458649,0.0320023223851216,3.35296154970726,0.000799518127874835,0.00773993068101594
"Tnfrsf11b",81.1121252728062,0.461526211499937,0.137715443362414,3.35130323972003,0.000804321740702602,0.00778086353452217
"Asxl1",1982.37443090076,-0.140984442356563,0.0420877673837247,-3.34977241893522,0.000808779815906173,0.00781839759136175
"Pex6",1781.77091952278,0.178397760359071,0.0532632071884929,3.34936196627701,0.000809979033243739,0.00782439746113452
"Commd4",1021.60231248231,0.179539111473348,0.053616878109843,3.34855586156158,0.00081233902865426,0.00783946634082664
"Nfat5",3951.61815876123,-0.164795416145357,0.0492156777883827,-3.34843333569322,0.000812698300047245,0.00783946634082664
"Fgfbp1",104.417695338398,0.566372147514409,0.169165298223826,3.34803977802251,0.000813853290766157,0.00783947752458562
"2810428I15Rik",783.803603980374,0.194979636584319,0.0582369860614747,3.34803790118017,0.000813858802463636,0.00783947752458562
"Pmm1",3817.26066068733,0.125696862513345,0.0375507227682247,3.347388631883,0.000815767582553392,0.00785224550802429
"Arf3",39271.2692601702,-0.100798612540948,0.0301143773738677,-3.34719231580122,0.000816345547492026,0.00785224550802429
"Atrx",9868.78223316586,-0.153224239263223,0.0458076954766761,-3.34494537803676,0.000822987765883081,0.00791050927207021
"Nip7",1030.8450413276,0.18910513488797,0.0565381029508483,3.34473788503958,0.00082360366228159,0.00791080676753993
"Araf",5467.50847603277,0.0965958755199028,0.0288950015273736,3.34299603439691,0.000828790842438045,0.00794928843565268
"Abcc4",237.234781951382,-0.269891885869611,0.0807373369703178,-3.34283859237064,0.000829261190584736,0.00794928843565268
"Cog7",1570.9120631539,-0.120505350703251,0.0360492141825229,-3.34280104118535,0.00082937340895489,0.00794928843565268
"Dek",1719.45221321381,0.144444658254434,0.0432165725779016,3.34234414341998,0.000830739936148191,0.00795674709381596
"Pcdha10",106.983753354425,-0.460096213102655,0.137677884576142,-3.34183093035688,0.000832277386292136,0.00796583111975573
"Ndufs7",1891.12401058774,0.152199890864893,0.0455518434897869,3.3412454733916,0.00083403448272873,0.00797700307243518
"Emc4",3002.03444116686,0.130698379178815,0.0391317614568527,3.33995645258455,0.000837915277996632,0.00800563244984343
"Mrpl20",1472.52782341691,0.214858378806775,0.0643315869411771,3.33985820998376,0.000838211738315461,0.00800563244984343
"Trappc6a",155.210025925396,0.555835720286381,0.16660022571385,3.33634434109996,0.000848879505242431,0.00810179705638577
"Ywhag",44838.7525787443,-0.0982521728402082,0.0294586219954295,-3.33526031378698,0.000852195835864873,0.00812136236014783
"Tra2a",2108.215026312,0.195554829248669,0.0586352341391096,3.33510784291785,0.000852663247854543,0.00812136236014783
"Pcdhac1",225.865454917916,-0.34553824955912,0.103607006502886,-3.33508573620931,0.000852731037519219,0.00812136236014783
"Naa25",1634.41965559965,-0.145503272764977,0.043638898107532,-3.33425634181776,0.000855277968898706,0.00813988687641527
"Ctxn2",93.3459124946533,0.448172021750591,0.134486082685511,3.33247881714734,0.000860760228266575,0.00818630191777578
"Sparc",8029.07801001017,0.145745448837065,0.0437578961630117,3.33072340347713,0.0008662062576117,0.00823230739841225
"Azin2",1310.05937494149,0.15220962858876,0.0457112700462893,3.32980528509984,0.000869067354371993,0.00825369866610031
"Pwp1",747.197717410381,0.20947646536146,0.0629135565728188,3.32959185225847,0.000869733720918474,0.00825423076610628
"Ndufb8",3098.72192279051,0.150458405961313,0.0451915805986094,3.32934595268269,0.000870502040362607,0.00825572902795504
"Snw1",2613.64256709104,0.126736291037701,0.0380780049474805,3.3283332782929,0.000873672804165881,0.00827999369554266
"Galnt12",46.1303331127595,0.507514232602215,0.152509743016398,3.32774957562972,0.000875505284889228,0.00828631612779388
"Psmb7",2991.89464863612,0.199448053502799,0.0599351587225365,3.32773046328488,0.000875565346540776,0.00828631612779388
"Cops4",2062.277201251,0.15244988985575,0.0458165153783406,3.32740036200613,0.000876603311906734,0.00829033789526341
"Scn7a",142.624734677055,-0.538632560623793,0.161931655264907,-3.32629565073385,0.000880085251936644,0.00831255712787285
"Acot13",1038.70505085053,0.169764938380816,0.0510377069228473,3.3262650031955,0.000880182032469234,0.00831255712787285
"Ost4",715.538595701,0.18718283050969,0.0562990909577699,3.32479312410384,0.000884841647977985,0.00835073164497856
"Tbr1",5543.31491068928,-0.138015058383741,0.0415430065320974,-3.32222123300361,0.000893038565544288,0.00842221308258086
"Tbc1d1",890.612068550385,-0.204452007909186,0.0615811354938428,-3.32004283892472,0.000900036358824141,0.00848120178111743
"Ppp1r3c",1355.31023795945,0.195147417064653,0.0587813908693158,3.31988430655731,0.000900547601130185,0.00848120178111743
"Dhx33",1274.7286211151,-0.159659211109208,0.0481003567762471,-3.31929369779749,0.000902454592922378,0.00849279687045821
"Sestd1",4603.15159771691,-0.13224750377587,0.0398442156005575,-3.31911424989929,0.000903034745616601,0.00849279687045821
"Rpl7a",5370.84794567222,0.13237312640575,0.0398848842240936,3.31887954499278,0.000903794065205715,0.00849403122852126
"Gba",965.990425282862,-0.173987108522237,0.0524346007696538,-3.31817360995206,0.000906081481112688,0.00850961524345
"Arl6ip4",873.186002399401,0.170580288084398,0.0514126461037494,3.31786634245923,0.000907078783842745,0.00851306972428126
"Ptchd4",257.95714759182,-0.393696070488987,0.118668717757567,-3.3176061722794,0.000907924017386678,0.0085150932116071
"Nt5c",928.895431801008,0.206453316260228,0.0622637293455946,3.31578783394599,0.00091385179207512,0.00856474818851276
"Ccdc91",1477.92493598132,0.16429721438174,0.0495611610812086,3.31503965600262,0.00091630124712723,0.00858175766353785
"Xkr6",59.8000025757986,-0.550072686392382,0.165987110502116,-3.31394820193204,0.000919885464830504,0.00860661316170824
"Pcdhb2",133.015519902808,-0.8256551621613,0.249153289165036,-3.31384411953075,0.000920227937875637,0.00860661316170824
"Gt(ROSA)26Sor",334.027199000899,0.233673897795577,0.0705885631896175,3.31036484150944,0.000931744379459996,0.008708300613557
"Mex3c",1715.4011133591,0.155315012835761,0.0469400227251972,3.30879713767988,0.000936977008321264,0.00875115819097844
"Klhl15",215.394530623426,-0.354111187403993,0.107114610390987,-3.30590930696966,0.000946687241654067,0.0088357475887713
"Chrm1",7768.6328812571,-0.146026658722168,0.0442092320508312,-3.30308064510753,0.000956288819747624,0.00891517797458805
"Gdap10",38.641648895472,-0.807301753234572,0.244413662481298,-3.30301401746045,0.000956516063378236,0.00891517797458805
"Dap3",2189.85379164512,0.123122332542906,0.0372862113448692,3.30208750371868,0.000959681266136209,0.00893851890029345
"Kcng3",62.006748907796,-0.69241701602737,0.209709447228146,-3.30179219476975,0.000960692152356705,0.00894058167675699
"Tmem50a",2707.11673483481,0.124194148561449,0.0376159343934159,3.30163667509978,0.000961224915557872,0.00894058167675699
"Mum1",1014.64741310309,-0.174660932688879,0.0529344795898911,-3.29956833508257,0.000968336489596966,0.00900053792804768
"Cep19",2397.09312011669,0.153549496561127,0.0465421096579563,3.29915205154174,0.000969773674817587,0.00900770547955566
"Rpl13a",4995.27443150916,0.198112938311363,0.0600587357943382,3.29865315496766,0.000971498677084916,0.00901753473500097
"Slc13a3",620.159629103837,0.280924484176559,0.0852211957702467,3.29641565854017,0.000979270128767312,0.00908343568000626
"Fam174a",1207.40049056147,0.176063410609459,0.0534519875063218,3.2938608800774,0.000988213959695679,0.00916011349617846
"Lrtm2",1932.16170816469,-0.145911666757518,0.0443028169928294,-3.2935076516948,0.000989456484573036,0.00916534897079845
"Gaa",8977.56725613482,-0.140478752347222,0.0426645398066997,-3.29263489032553,0.000992532736455529,0.00918755149063968
"Nrsn1",14470.6677440202,0.117507486320106,0.0356928618649803,3.29218449236756,0.000994123731263041,0.00919598450177932
"Cpq",152.383752067835,0.355975190453825,0.108148824319808,3.29153083903313,0.000996436909682845,0.00921108186367108
"Desi1",4523.02944917439,0.126655672071387,0.0384874974033238,3.29082638821949,0.000998935430862565,0.00922787074247632
"Pcdhga10",190.728136832749,-0.319437493693327,0.0970952457759678,-3.28993959632565,0.00100208891900888,0.00925068296291881
"Phka2",1045.99288928561,-0.163436782155047,0.0496823826701738,-3.28963252910099,0.00100318301584222,0.00925446596606429
"Csmd2",2938.3540947277,-0.217678360798359,0.0661749792300856,-3.28943602749775,0.00100388374163753,0.00925461739734557
"Saraf",7786.91003283402,0.115688869653693,0.0351753415528859,3.28891958247955,0.00100572754829891,0.00926529929372916
"Atad1",5254.30021632963,0.130961610172465,0.0398245342883247,3.2884655781363,0.0010073510186538,0.00927393817309325
"H2-D1",207.700885911686,0.314492773173036,0.095747302251041,3.28461236796483,0.00102122766614552,0.00939529452853876
"Itga5",151.403284581692,0.36310038700775,0.110614391426727,3.28257817381995,0.00102862460616823,0.00945691310252829
"Tubgcp6",1412.26151942875,-0.186019833943407,0.0566803976107697,-3.28190771033091,0.00103107345662443,0.00947298738273696
"Hrk",2282.20359652347,-0.206547450302111,0.06294070546481,-3.28161956204306,0.00103212756749539,0.00947623436714712
"Pigu",845.982423196922,0.150184796856977,0.0458232226794786,3.27748220389212,0.00104737332615453,0.00960895827947831
"Ube2v2",2147.13132369526,0.13736654422481,0.0419143919285789,3.27731210937949,0.00104800454467839,0.00960895827947831
"Dusp8",6277.75615096209,-0.134398694388327,0.0410189272975481,-3.2765043662261,0.00105100687644145,0.00962995731503669
"Tox",735.78031263887,-0.224287379089843,0.0684604332184938,-3.27616067479477,0.00105228676825752,0.00963197196090844
"Serinc5",3667.12794021258,-0.160164218779228,0.0488892381445604,-3.27606288945717,0.0010526511799928,0.00963197196090844
"Rnf24",1996.82238103123,-0.110973542153024,0.0338760565549157,-3.27586955031581,0.00105337203099425,0.00963205094466957
"Ubtf",4766.28485396158,0.0952213317509385,0.029071601870055,3.27540711986086,0.00105509802248198,0.00964131463246372
"Slc4a3",5662.70533057165,-0.142423439148092,0.0435119324020642,-3.27320418298259,0.00106335632084767,0.00970240858364163
"Rab5c",5246.54096669534,0.0819971859192048,0.0250518745087269,3.27309582724602,0.00106376406019859,0.00970240858364163
"Hook1",3139.00441507432,-0.131313094128554,0.0401194877618242,-3.27305011739221,0.00106393610836591,0.00970240858364163
"Strap",4317.91612539634,0.102501213375898,0.0313321659532271,3.27143720382793,0.00107002348913585,0.00975134613684181
"Psen2",443.874367379084,-0.265070936907331,0.0810390047593847,-3.27090562987984,0.00107203677845439,0.00976311474196439
"Capza2",8177.27855263384,0.110700563207372,0.0338514414548167,3.27018757399533,0.00107476191549653,0.0097813459927154
"Rai1",2794.85336094908,-0.176560471074568,0.054018834457537,-3.2684983459493,0.00108119809442795,0.00983173008136892
"Cd63",983.34464931313,0.163832340576236,0.0501268744944528,3.26835339782389,0.00108175202314973,0.00983173008136892
"Gabra2",1730.74095349239,-0.554675470078366,0.169774390242469,-3.26713274767878,0.00108642724097385,0.00986749237233136
"Bscl2",2708.49571655269,-0.112927030213063,0.0345665485798805,-3.26694549651371,0.00108714608361237,0.00986749237233136
"Tmem176b",877.06382320664,0.180865139659388,0.0553880887962222,3.26541578866906,0.00109303500962314,0.00991321691405007
"Surf2",722.460148930175,0.172986746824397,0.0529779957419521,3.26525653531685,0.00109364978081653,0.00991321691405007
"Vwa8",1501.72040760854,-0.139261319950558,0.0426667047958398,-3.2639342695182,0.00109876653269167,0.00995292604696731
"Arl6",976.567485505267,0.168834146490296,0.0517326746812671,3.26358819702459,0.00110010937470547,0.00995841980155071
"Dync1li2",10592.348986534,-0.0802151918100896,0.0245815408471928,-3.26322879060895,0.00110150556181181,0.00996438877454375
"Tango2",2845.60987842803,0.128020515903817,0.0392569083827323,3.26109521044527,0.0011098276790067,0.0100329609163681
"Igfbp2",1162.03825215993,0.192288171513833,0.0589820347836203,3.26011424019629,0.00111367347106238,0.0100610020191367
"Zfp788",1312.17212799719,0.14193680838556,0.0435439572843604,3.25962124798748,0.00111561084469963,0.0100679684394425
